timestamp,open,high,low,close,volume,market_cap
2025-09-13,4712.16,4769.36,4605.0,4666.53,394393.6869,1173115651.96
2025-09-14,4666.54,4692.36,4576.89,4604.49,278244.3205,821041711.85
2025-09-15,4604.48,4670.28,4466.0,4523.74,412291.9687,1490318596.13
2025-09-16,4523.74,4538.25,4424.0,4501.29,293307.1099,1432455964.12
2025-09-17,4501.3,4616.77,4412.0,4590.53,476981.4561,2153585234.5
2025-09-18,4590.54,4644.47,4553.7,4587.66,290660.377,1473792565.85
2025-09-19,4587.66,4620.72,4435.7,4468.59,331611.1482,1236841456.58
2025-09-20,4468.59,4508.71,4454.45,4480.42,130781.913,484523840.68
2025-09-21,4480.41,4498.16,4443.0,4444.97,149349.8262,532721500.3
2025-09-22,4444.98,4455.76,4077.0,4199.08,708243.2348,2758904426.3
2025-09-23,4199.09,4229.03,4114.39,4164.26,315227.9057,1431024029.1
2025-09-24,4164.25,4206.9,4073.74,4152.81,353665.5671,1244265448.62
2025-09-25,4152.81,4161.04,3815.0,3874.36,930327.6951,3458155024.68
2025-09-26,3874.35,4068.3,3867.65,4032.24,575711.0859,2142488867.17
2025-09-27,4032.24,4039.01,3972.98,4018.38,172693.2638,607290939.93
2025-09-28,4018.39,4144.88,3966.0,4142.16,240331.8589,926114651.63
2025-09-29,4142.16,4235.86,4082.25,4215.07,380728.6784,1443486818.13
2025-09-30,4215.07,4245.0,4092.1,4145.15,391126.6172,1587304174.98
2025-10-01,4145.15,4355.46,4123.08,4348.03,507026.3822,1831877352.89
2025-10-02,4348.03,4516.74,4332.73,4484.35,526411.1571,1894262052.06
2025-10-03,4484.35,4591.59,4428.0,4512.87,485684.0267,2268936521.22
2025-10-04,4512.88,4517.93,4440.0,4487.15,199732.7088,699322417.04
2025-10-05,4487.16,4618.17,4467.05,4514.32,506587.9614,1259500192.42
2025-10-06,4514.32,4735.93,4488.25,4684.01,456200.6528,2023482646.9
2025-10-07,4684.02,4755.0,4430.43,4447.7,640685.9319,2380603258.79
2025-10-08,4447.7,4558.0,4410.08,4525.72,399904.3287,1704651317.69
2025-10-09,4525.72,4531.52,4265.06,4368.09,515978.1829,1852496750.87
2025-10-10,4368.09,4393.63,3435.0,3829.72,652931.9205499999,4154403716.03
2025-10-11,3829.72,3878.3,3643.33,3746.79,789885.6582,2310896260.99
2025-10-12,3746.8,4197.7,3694.74,4152.29,811308.152,2510702688.49
2025-10-13,4152.29,4292.0,4042.29,4240.85,622813.9247,2177599123.86
2025-10-14,4240.86,4263.38,3888.74,4125.02,962996.7658,3094367816.37
2025-10-15,4125.01,4217.6,3926.74,3985.61,626081.6966,1990538460.89
2025-10-16,3985.61,4086.49,3826.04,3894.51,643804.6163,2079562582.08
2025-10-17,3894.5,3950.45,3674.5,3831.57,830127.0885,2210950308.16
2025-10-18,3831.58,3927.73,3819.07,3889.21,250710.6121,578838841.91
2025-10-19,3889.2,4030.94,3827.04,3982.58,408538.2545,1087466588.28
2025-10-20,3982.58,4085.3,3908.73,3979.22,511382.3301,1252509775.96
2025-10-21,3979.22,4110.0,3840.24,3873.05,590594.1382,1938820718.2
2025-10-22,3873.04,3889.27,3710.0,3805.53,593130.0905,1734936859.18
2025-10-23,3805.53,3934.86,3796.54,3856.8,477231.0181,1167289793.97
2025-10-24,3856.8,4026.39,3845.86,3934.88,425926.9383,1280234543.06
2025-10-25,3934.88,3969.22,3912.4,3953.82,138526.3338,341366129.41
2025-10-26,3953.81,4178.78,3919.03,4158.46,344698.0918,856463211.69
2025-10-27,4158.46,4253.72,4095.0,4120.15,487131.2291,1461221903.17
2025-10-28,4120.16,4175.55,3931.33,3979.2,472965.8377,1444524826.16
2025-10-29,3979.19,4036.66,3840.37,3902.99,486452.3127,1550741722.16
2025-10-30,3903.0,3948.74,3680.0,3805.09,531455.9923,1716905860.27
2025-10-31,3804.95,3906.09,3796.36,3847.99,478636.2995,1337747670.57
2025-11-01,3848.0,3909.39,3831.0,3873.77,152998.1626,359540742.43
2025-11-02,3873.78,3918.23,3839.12,3906.58,216083.1542,478350291.59
2025-11-03,3906.58,3914.29,3558.82,3603.83,877187.3852,1941201910.4
2025-11-04,3603.84,3654.54,3057.0,3287.05,843389.4492,3120396302.0
2025-11-05,3287.05,3480.46,3166.66,3424.29,809591.5132,2014082273.07
2025-11-06,3424.29,3456.46,3245.45,3315.14,566363.7003,1777529183.94
2025-11-07,3315.14,3473.0,3194.2,3436.05,683417.3854,2027652415.36
2025-11-08,3436.04,3488.0,3355.58,3401.51,291532.2881,818389518.46
2025-11-09,3401.51,3623.25,3358.66,3583.46,464098.052,966388179.99
2025-11-10,3583.46,3658.98,3507.3,3567.85,595273.0298,1387342010.68
2025-11-11,3567.85,3648.27,3405.24,3417.76,660283.2747,1450793300.88
2025-11-12,3417.76,3588.19,3371.65,3414.92,553101.9368,1441758630.1
2025-11-13,3414.91,3565.84,3154.22,3231.54,951989.1347,2150323490.18
2025-11-14,3231.55,3256.71,3070.0,3112.4,890446.1491,2443169537.07
2025-11-15,3112.4,3230.0,3110.68,3167.88,338463.4782,662440385.32
2025-11-16,3167.87,3249.0,3004.0,3095.29,570633.5809,1236152417.91
2025-11-17,3095.29,3223.38,2959.46,3031.44,762500.4289,1968336256.01
2025-11-18,3031.44,3169.95,2946.56,3123.66,766640.1058,1970272079.81
2025-11-19,3123.65,3125.54,2873.64,3025.48,737926.7146,2148125032.03
2025-11-20,3025.48,3063.61,2790.01,2834.22,912524.3718,1978724383.9
2025-11-21,2834.21,2886.73,2623.57,2765.85,1180475.4085,2603371741.67
2025-11-22,2765.86,2799.01,2704.33,2770.12,264691.3089,767759752.74
2025-11-23,2770.12,2858.16,2768.29,2802.16,409808.5734,851884213.69
2025-11-24,2802.16,2987.0,2763.0,2953.38,715279.7551,1547019128.8
2025-11-25,2953.38,2980.82,2857.32,2959.36,427686.4528,1224012648.88
2025-11-26,2959.36,3045.0,2888.69,3026.56,364535.326,1016643434.69
2025-11-27,3026.56,3071.37,2985.78,3015.23,274980.3955,676348663.63
2025-11-28,3015.23,3099.0,2994.36,3031.15,346616.0275,1102677769.24
2025-11-29,3031.14,3052.64,2961.91,2989.16,217904.1303,505348203.04
2025-11-30,2989.17,3053.02,2975.3,2991.26,182722.4253,430629509.55
2025-12-01,2991.25,2999.47,2716.04,2799.07,849002.9909,1735083073.12
2025-12-02,2799.07,3033.76,2782.19,2996.07,523707.3586,1260520124.26
2025-12-03,2996.07,3214.99,2985.58,3188.36,553669.8146,1509054614.5
2025-12-04,3188.39,3240.35,3066.37,3133.26,486698.3987,1361137503.23
2025-12-05,3133.26,3193.33,2983.08,3021.78,530382.8986,1421484685.04
2025-12-06,3021.77,3069.0,3012.58,3038.06,159721.2488,390237486.95
2025-12-07,3038.06,3150.0,2907.52,3059.85,391129.675,882100440.0
2025-12-08,3059.86,3180.51,3040.87,3124.16,452820.2207,1226453993.09
2025-12-09,3124.16,3397.85,3090.8,3318.04,603859.9458,1475879877.69
2025-12-10,3318.04,3447.44,3288.1,3324.14,539585.4535,1471766589.36
2025-12-11,3324.14,3327.37,3145.28,3237.39,504114.2391,1513447021.18
2025-12-12,3237.38,3265.5,3045.31,3084.86,435686.4435,1190900368.97
2025-12-13,3084.86,3135.68,3078.6,3114.64,136465.7567,325286250.03
2025-12-14,3114.64,3129.54,3024.44,3063.5,279058.3545,689187502.88
2025-12-15,3063.49,3177.5,2894.57,2964.85,520509.9555,1628249887.81
2025-12-16,2964.85,2981.87,2876.0,2962.3,378293.1159,1174570069.04
2025-12-17,2962.3,3030.92,2791.02,2833.49,497630.4162,1468886516.43
2025-12-18,2833.5,2997.4,2775.19,2828.57,595253.7997,1564063444.07
2025-12-19,2828.56,3020.0,2808.63,2979.5,531702.5439,1280581711.55
2025-12-20,2979.49,2994.41,2964.17,2977.93,91783.7734,230131353.52
2025-12-21,2977.93,2981.43,2961.42,2976.92,26019.8451,61529516.97
